codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
77784,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,SDOW,02/04/2018,17:50:00,0,1,NÃO
77793,ACIDENTE,LUCAS DO RIO VERDE,MT,****,02/04/2018,11:30:00,0,1,NÃO
77786,ACIDENTE,SANTANA DO ARAGUAIA,PA,****,03/04/2018,11:15:00,1,1,NÃO
77792,ACIDENTE,NOVA PORTEIRINHA,MG,****,03/04/2018,20:30:00,0,1,NÃO
77839,INCIDENTE,LONDRINA,PR,SBLO,03/04/2018,16:41:00,0,1,NÃO
77789,INCIDENTE GRAVE,RECIFE,PE,SBRF,05/04/2018,16:49:00,0,1,SIM
77842,INCIDENTE,JUNDIAÍ,SP,SBJD,05/04/2018,20:23:00,0,1,NÃO
77791,INCIDENTE GRAVE,TERESÓPOLIS,RJ,****,06/04/2018,22:40:00,3,1,NÃO
77800,INCIDENTE,PORTO ALEGRE,RS,SBPA,06/04/2018,03:25:00,0,1,NÃO
77847,ACIDENTE,JANDAIA,GO,****,06/04/2018,10:30:00,2,1,NÃO
77794,INCIDENTE,SÃO PAULO,SP,SBMT,08/04/2018,18:20:00,0,1,NÃO
77803,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,09/04/2018,00:32:00,9,2,NÃO
77807,ACIDENTE,CAMPO GRANDE,MS,SBCG,10/04/2018,23:40:00,4,1,SIM
77809,INCIDENTE,FORMOSA DO RIO PRETO,BA,SWVI,10/04/2018,13:00:00,0,1,NÃO
77808,ACIDENTE,ELDORADO DO SUL,RS,SIXE,11/04/2018,12:45:00,4,1,NÃO
77819,ACIDENTE,RECURSOLÂNDIA,TO,****,12/04/2018,14:00:00,1,1,SIM
77848,INCIDENTE GRAVE,RIO VERDE,GO,****,12/04/2018,13:00:00,0,1,SIM
77814,INCIDENTE,PORTO ALEGRE,RS,****,14/04/2018,15:41:00,0,1,NÃO
77823,ACIDENTE,IPATINGA,MG,****,14/04/2018,14:30:00,0,1,NÃO
77830,ACIDENTE,BARÃO DE MELGAÇO,MT,****,15/04/2018,11:10:00,2,1,NÃO
77826,ACIDENTE,MONTIVIDIU,GO,####,16/04/2018,12:00:00,0,1,SIM
77818,INCIDENTE,SÃO PAULO,SP,SBMT,17/04/2018,17:15:00,0,1,NÃO
77820,ACIDENTE,NOVA ESPERANÇA,PR,****,17/04/2018,14:35:00,0,1,NÃO
77840,ACIDENTE,BARCELOS,AM,****,17/04/2018,20:20:00,7,1,NÃO
77846,INCIDENTE,LONDRINA,PR,SSOK,17/04/2018,13:30:00,0,1,NÃO
77827,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,19/04/2018,22:34:00,0,1,NÃO
77832,INCIDENTE,VITÓRIA,ES,SBVT,20/04/2018,23:40:00,0,2,NÃO
77836,INCIDENTE GRAVE,JUNDIAÍ,SP,SBJD,20/04/2018,15:38:00,0,1,SIM
77835,INCIDENTE,CORUMBÁ,MS,SSNV,21/04/2018,19:45:00,0,1,NÃO
77841,INCIDENTE GRAVE,NOSSA SENHORA DO LIVRAMENTO,MT,****,21/04/2018,15:30:00,0,1,NÃO
77849,INCIDENTE GRAVE,LONDRINA,PR,****,27/04/2018,12:00:00,0,1,NÃO
77861,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,SDOW,27/04/2018,14:30:00,1,1,SIM
77851,INCIDENTE GRAVE,PORTO NACIONAL,TO,SWEJ,28/04/2018,11:00:00,0,1,NÃO
77852,ACIDENTE,PRIMAVERA DO LESTE,MT,****,28/04/2018,19:40:00,0,1,NÃO
77853,ACIDENTE,GOIÂNIA,GO,SWNV,29/04/2018,15:00:00,0,1,NÃO
77860,ACIDENTE,LONDRINA,PR,****,29/04/2018,20:45:00,0,1,NÃO
77850,ACIDENTE,NOVA OLINDA DO NORTE,AM,****,30/04/2018,11:00:00,0,1,NÃO
79567,ACIDENTE,BARCELOS,AM,****,30/04/2018,11:00:00,1,1,NÃO
77862,INCIDENTE GRAVE,BALSAS,MA,****,03/05/2018,18:00:00,0,1,NÃO
77864,ACIDENTE,PARAGOMINAS,PA,****,03/05/2018,11:40:00,1,1,NÃO
77865,ACIDENTE,CURITIBANOS,SC,****,04/05/2018,16:40:00,0,1,NÃO
77866,ACIDENTE,VINHEDO,SP,****,05/05/2018,20:30:00,0,1,NÃO
77867,INCIDENTE,GAVIÃO PEIXOTO,SP,SBGP,05/05/2018,14:10:00,0,1,SIM
77868,ACIDENTE,QUARTO CENTENÁRIO,PR,****,06/05/2018,18:00:00,1,1,NÃO
77871,INCIDENTE,PALMAS,PR,SBPJ,07/05/2018,15:45:00,0,1,NÃO
77878,ACIDENTE,CHAPADÃO DO CÉU,GO,****,07/05/2018,11:25:00,4,1,NÃO
77872,ACIDENTE,CAMPO FLORIDO,MG,****,08/05/2018,11:00:00,0,1,NÃO
77886,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,08/05/2018,12:00:00,0,1,NÃO
77875,INCIDENTE,BELO HORIZONTE,MG,SBPR,09/05/2018,19:28:00,0,1,NÃO
77877,ACIDENTE,RIO DE JANEIRO,RJ,****,09/05/2018,14:05:00,0,1,NÃO
77890,INCIDENTE,SOROCABA,SP,SDCO,16/05/2018,14:35:00,0,1,NÃO
77891,INCIDENTE,SÃO PAULO,SP,SBMT,16/05/2018,17:10:00,0,1,NÃO
77893,ACIDENTE,SALTO DE PIRAPORA,SP,****,16/05/2018,13:30:00,1,1,NÃO
77895,ACIDENTE,ITACOATIARA,AM,****,16/05/2018,11:15:00,1,1,NÃO
77894,INCIDENTE,SÃO PAULO,SP,SBMT,17/05/2018,15:50:00,0,1,NÃO
77896,INCIDENTE GRAVE,IRAÍ DE MINAS,MG,****,17/05/2018,12:00:00,0,1,NÃO
77898,INCIDENTE,CARATINGA,MG,SNCT,17/05/2018,11:40:00,0,1,NÃO
77899,INCIDENTE,SÃO PAULO,SP,SBMT,17/05/2018,19:40:00,0,1,NÃO
77900,ACIDENTE,ITAITUBA,PA,****,19/05/2018,17:20:00,0,1,NÃO
77901,INCIDENTE GRAVE,GOIÂNIA,GO,SWNV,19/05/2018,13:00:00,0,1,NÃO
77904,INCIDENTE GRAVE,JUIZ DE FORA,MG,SBJF,20/05/2018,19:40:00,0,1,SIM
77909,INCIDENTE,ESTEIO,RS,****,20/05/2018,21:18:00,0,1,NÃO
77903,INCIDENTE,UBERLÂNDIA,MG,SBUL,21/05/2018,19:07:00,0,1,NÃO
77917,ACIDENTE,ÁGUA LIMPA,GO,****,21/05/2018,14:40:00,0,1,NÃO
77957,INCIDENTE,ANGRA DOS REIS,RJ,****,21/05/2018,12:00:00,0,1,NÃO
77905,ACIDENTE,MANAUS,AM,****,22/05/2018,13:50:00,1,1,NÃO
77911,INCIDENTE GRAVE,FIGUEIRÓPOLIS,TO,****,22/05/2018,13:30:00,0,1,SIM
77910,ACIDENTE,ITANHAÉM,SP,****,23/05/2018,20:38:00,0,1,NÃO
77918,INCIDENTE GRAVE,CHAPADÃO DO CÉU,GO,****,23/05/2018,14:00:00,0,1,NÃO
78035,INCIDENTE GRAVE,CHAPADÃO DO CÉU,GO,****,23/05/2018,14:00:00,2,1,NÃO
77916,INCIDENTE,CURITIBA,PR,SBBI,28/05/2018,17:00:00,0,1,NÃO
77923,INCIDENTE GRAVE,SÃO FÉLIX DO ARAGUAIA,MT,SNDP,30/05/2018,11:32:00,0,1,SIM
77924,INCIDENTE,PARNAÍBA,PI,SBPB,31/05/2018,16:40:00,0,1,NÃO
77919,ACIDENTE,TATUÍ,SP,****,01/06/2018,14:40:00,0,1,NÃO
77921,INCIDENTE GRAVE,SÃO PAULO,SP,****,01/06/2018,15:00:00,0,1,NÃO
77943,INCIDENTE,SÃO PAULO,SP,SBMT,02/06/2018,12:25:00,0,1,NÃO
77934,INCIDENTE GRAVE,BARRETOS,SP,SNBA,03/06/2018,14:00:00,0,1,SIM
77930,INCIDENTE,MARÍLIA,SP,SBML,05/06/2018,15:30:00,0,1,NÃO
77933,ACIDENTE,CAÇAPAVA DO SUL,RS,****,06/06/2018,13:30:00,1,1,NÃO
77940,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,07/06/2018,23:58:00,0,1,NÃO
77942,ACIDENTE,BIRIGUI,SP,SJWQ,08/06/2018,20:05:00,0,1,SIM
77935,INCIDENTE,BELO HORIZONTE,MG,SBBH,09/06/2018,11:11:00,0,1,NÃO
77936,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,SBCP,09/06/2018,17:10:00,0,1,NÃO
77944,INCIDENTE,SÃO PAULO,SP,SBMT,09/06/2018,21:05:00,0,1,NÃO
77939,INCIDENTE,SÃO PAULO,SP,SBMT,10/06/2018,19:09:00,0,1,NÃO
77946,INCIDENTE,FOZ DO IGUAÇU,PR,****,11/06/2018,17:20:00,0,1,NÃO
78014,INCIDENTE,BELO HORIZONTE,MG,SBBH,15/06/2018,20:09:00,0,1,NÃO
77958,ACIDENTE,REDENÇÃO,PA,SNDC,16/06/2018,21:30:00,0,1,NÃO
77961,ACIDENTE,ESPÍRITO SANTO DO DOURADO,MG,****,16/06/2018,21:50:00,0,1,NÃO
77966,INCIDENTE,CHAPADÃO DO LAGEADO,SC,****,16/06/2018,09:40:00,0,1,NÃO
77978,INCIDENTE,GUARULHOS,SP,****,16/06/2018,10:15:00,0,1,NÃO
77963,ACIDENTE,BRASILÂNDIA,MS,SSZL,17/06/2018,17:20:00,0,1,NÃO
77969,INCIDENTE,TORRES,RS,SBTR,17/06/2018,12:30:00,0,1,NÃO
77967,INCIDENTE,SÃO PAULO,SP,****,19/06/2018,16:25:00,0,1,NÃO
77987,INCIDENTE,CURITIBA,PR,SBBI,20/06/2018,11:00:00,0,1,NÃO
77975,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,22/06/2018,17:15:00,0,1,NÃO
77974,ACIDENTE,PARAUAPEBAS,PA,****,23/06/2018,20:20:00,0,1,NÃO
77977,ACIDENTE,FORTALEZA,CE,****,23/06/2018,20:00:00,1,1,NÃO
77980,INCIDENTE,PORTO ALEGRE,RS,****,23/06/2018,19:40:00,0,1,NÃO
77991,INCIDENTE,BELO HORIZONTE,MG,****,23/06/2018,02:08:00,0,1,NÃO
77985,ACIDENTE,ITAITUBA,PA,****,25/06/2018,20:30:00,1,1,NÃO
77981,INCIDENTE,SÃO PAULO,SP,SBMT,26/06/2018,09:10:00,0,1,NÃO
77993,ACIDENTE,ITAITUBA,PA,****,27/06/2018,17:30:00,0,1,NÃO
78011,ACIDENTE,SORRISO,MT,****,27/06/2018,17:50:00,0,1,SIM
77989,INCIDENTE,SANTARÉM,PA,SBSN,28/06/2018,11:50:00,0,1,NÃO
78010,INCIDENTE,NOVA PRATA,RS,****,28/06/2018,19:00:00,0,1,NÃO
77994,ACIDENTE,ITAITUBA,PA,****,29/06/2018,15:10:00,0,1,NÃO
77995,ACIDENTE,TORRES,RS,SBTR,30/06/2018,19:10:00,0,1,SIM
78006,ACIDENTE,BOM JESUS DO GALHO,MG,****,01/07/2018,20:00:00,0,1,NÃO
78008,INCIDENTE,BELO HORIZONTE,MG,SBBH,01/07/2018,18:30:00,0,1,NÃO
77996,INCIDENTE,SÃO PAULO,SP,SBMT,02/07/2018,17:33:00,0,1,NÃO
78004,INCIDENTE GRAVE,PARATY,RJ,SDTK,02/07/2018,15:25:00,0,1,NÃO
78025,ACIDENTE,CUMARU DO NORTE,PA,****,03/07/2018,18:00:00,0,1,NÃO
78021,INCIDENTE,TANGARÁ DA SERRA,MT,SWTS,04/07/2018,13:00:00,0,1,NÃO
78013,INCIDENTE GRAVE,MONTES CLAROS,MG,SBMK,05/07/2018,19:06:00,0,1,NÃO
78015,INCIDENTE,GUARATINGUETÁ,SP,SBGW,08/07/2018,17:42:00,0,1,NÃO
78018,ACIDENTE,BAURU,SP,SBAE,08/07/2018,12:15:00,2,1,SIM
78023,ACIDENTE,GOIÂNIA,GO,SWNV,08/07/2018,19:04:00,0,1,SIM
78019,INCIDENTE,BELO HORIZONTE,MG,SBBH,09/07/2018,14:07:00,0,1,NÃO
78020,INCIDENTE,BELO HORIZONTE,MG,****,09/07/2018,03:00:00,0,1,NÃO
78144,INCIDENTE,SEBASTIÃO LEAL,PI,SWUV,09/07/2018,15:29:00,0,1,NÃO
78024,INCIDENTE,BELÉM,AL,SBBE,10/07/2018,10:38:00,0,1,NÃO
78026,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,10/07/2018,11:20:00,0,1,NÃO
78028,INCIDENTE,MARINGÁ,PR,SBMG,10/07/2018,17:15:00,0,1,NÃO
78031,ACIDENTE,ITÁPOLIS,SP,SDIO,12/07/2018,10:50:00,6,2,NÃO
78034,INCIDENTE,JUAZEIRO DO NORTE,CE,****,13/07/2018,20:15:00,0,1,NÃO
78057,INCIDENTE,RECIFE,PE,SBRF,13/07/2018,17:10:00,0,1,NÃO
78036,ACIDENTE,BOM DESPACHO,MG,SNGQ,14/07/2018,19:00:00,0,1,NÃO
78032,INCIDENTE GRAVE,MATINHOS,PR,****,16/07/2018,16:20:00,0,1,NÃO
78033,ACIDENTE,CONFINS,MG,SBCF,16/07/2018,22:00:00,0,1,NÃO
79530,ACIDENTE,RIACHO DAS ALMAS,PE,****,16/07/2018,18:30:00,0,1,NÃO
78037,INCIDENTE,SANTANA,AP,****,17/07/2018,16:05:00,0,1,NÃO
78041,INCIDENTE,RECIFE,PE,SBRF,18/07/2018,19:59:00,0,1,NÃO
78042,INCIDENTE GRAVE,SANTANA DO LIVRAMENTO,RS,SIXD,18/07/2018,17:15:00,0,1,SIM
78061,INCIDENTE,CAMPO GRANDE,AL,SBCG,18/07/2018,11:11:00,0,1,NÃO
78045,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,20/07/2018,13:30:00,0,1,NÃO
78051,ACIDENTE,TIMON,MA,****,20/07/2018,12:30:00,0,1,NÃO
78053,INCIDENTE,SÃO PAULO,SP,SBMT,20/07/2018,14:25:00,0,1,NÃO
78123,INCIDENTE,RECIFE,PE,SBRF,20/07/2018,10:49:00,0,1,NÃO
78054,ACIDENTE,RIO DE JANEIRO,RJ,****,21/07/2018,12:00:00,0,1,NÃO
78052,ACIDENTE,GUARATUBA,PR,SSGB,22/07/2018,18:20:00,2,1,SIM
78055,INCIDENTE GRAVE,CAIRU,BA,####,22/07/2018,14:25:00,2,1,SIM
78058,ACIDENTE,PAULA FREITAS,PR,****,22/07/2018,12:40:00,0,1,NÃO
78066,INCIDENTE,PORTO FELIZ,SP,SJBM,23/07/2018,17:20:00,0,1,NÃO
78084,INCIDENTE,CAMPINAS,SP,SBKP,24/07/2018,03:10:00,0,1,NÃO
78075,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,25/07/2018,12:38:00,0,1,NÃO
78071,INCIDENTE GRAVE,CAMPO GRANDE,MS,SBCG,26/07/2018,15:29:00,0,2,NÃO
78072,INCIDENTE,RIO DE JANEIRO,RJ,****,26/07/2018,14:37:00,0,1,NÃO
78076,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,27/07/2018,15:30:00,0,1,NÃO
78082,INCIDENTE,LONDRINA,PR,SBLO,27/07/2018,15:10:00,0,1,NÃO
78088,INCIDENTE,BELO HORIZONTE,MG,SBBH,27/07/2018,16:04:00,0,1,NÃO
78091,INCIDENTE,LONDRINA,PR,SBLO,27/07/2018,11:00:00,0,1,NÃO
78080,ACIDENTE,ITAPEMA,SC,****,28/07/2018,14:20:00,0,1,NÃO
78153,INCIDENTE,SÃO PAULO,SP,SBMT,28/07/2018,17:00:00,0,1,NÃO
78078,INCIDENTE GRAVE,CARIDADE,CE,****,29/07/2018,18:30:00,0,1,NÃO
78079,ACIDENTE,SÃO PAULO,SP,SBMT,29/07/2018,21:15:00,0,1,NÃO
78081,ACIDENTE,PONTA GROSSA,PR,SSZW,29/07/2018,10:55:00,2,1,SIM
78085,INCIDENTE,MANAUS,AM,SBEG,30/07/2018,11:45:00,0,1,NÃO
78093,INCIDENTE GRAVE,COCALINHO,MT,SWEF,30/07/2018,12:00:00,0,1,SIM
78089,INCIDENTE,RIO BRANCO,AC,SBRB,31/07/2018,14:30:00,0,1,NÃO
78095,INCIDENTE,SALVADOR,BA,SBSV,31/07/2018,12:38:00,0,1,NÃO
78099,ACIDENTE,PLANALTINA,GO,****,01/08/2018,17:30:00,0,1,NÃO
78094,INCIDENTE,PALMAS,PR,SBPJ,02/08/2018,16:10:00,0,1,NÃO
78098,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,03/08/2018,03:01:00,0,1,NÃO
78102,INCIDENTE GRAVE,OSÓRIO,RS,SSOS,04/08/2018,19:15:00,0,2,NÃO
78103,ACIDENTE,CHORÓ,CE,****,06/08/2018,13:50:00,2,1,NÃO
78105,INCIDENTE,SÃO LUÍS,MA,SBSL,09/08/2018,19:07:00,0,1,NÃO
78108,ACIDENTE,DOMINGOS MARTINS,ES,****,10/08/2018,19:18:00,0,1,NÃO
78109,INCIDENTE,CUIABÁ,MT,SBCY,11/08/2018,22:00:00,0,1,NÃO
78110,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,11/08/2018,20:15:00,0,1,SIM
78111,ACIDENTE,GOIÂNIA,GO,****,11/08/2018,20:15:00,0,1,NÃO
78121,INCIDENTE GRAVE,SÃO SEBASTIÃO DO PARAÍSO,MG,SNPY,12/08/2018,12:55:00,0,1,SIM
78117,INCIDENTE,PORTO VELHO,RO,SBPV,13/08/2018,17:45:00,0,1,NÃO
78186,INCIDENTE,BELO HORIZONTE,MG,SBPR,14/08/2018,13:25:00,0,1,NÃO
78125,INCIDENTE GRAVE,SINOP,MT,SWSI,16/08/2018,10:15:00,0,1,SIM
78134,INCIDENTE,MARINGÁ,PR,SBMG,16/08/2018,19:57:00,0,1,NÃO
78138,INCIDENTE,GOIÂNIA,GO,SWNV,17/08/2018,18:20:00,0,1,NÃO
78137,ACIDENTE,ELDORADO DO SUL,RS,SIXE,21/08/2018,17:30:00,2,1,NÃO
78140,INCIDENTE GRAVE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,21/08/2018,19:40:00,0,1,NÃO
78141,INCIDENTE,RIO DE JANEIRO,RJ,SBCB,23/08/2018,12:00:00,0,1,NÃO
78143,INCIDENTE GRAVE,VILHENA,RO,SBVH,23/08/2018,16:19:00,0,1,SIM
78146,INCIDENTE,GOIÂNIA,GO,SBGO,23/08/2018,14:58:00,0,1,NÃO
78147,ACIDENTE,CUNHA,SP,****,24/08/2018,14:57:00,1,1,NÃO
78149,INCIDENTE,JUNDIAÍ,SP,SBJD,24/08/2018,16:00:00,0,1,NÃO
78152,INCIDENTE,BARREIRAS,BA,SNDH,25/08/2018,12:45:00,0,1,NÃO
78154,INCIDENTE GRAVE,BARRETOS,SP,****,25/08/2018,06:00:00,0,1,NÃO
78157,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,27/08/2018,18:40:00,0,1,NÃO
78158,ACIDENTE,CACHOEIRA DO SUL,RS,****,28/08/2018,18:40:00,0,1,NÃO
78165,INCIDENTE,SALVADOR,BA,SBSV,28/08/2018,16:50:00,0,1,NÃO
78163,INCIDENTE,GUARULHOS,SP,SBGR,29/08/2018,07:30:00,0,1,NÃO
78160,ACIDENTE,INHAMBUPE,BA,****,30/08/2018,13:40:00,2,1,NÃO
78161,ACIDENTE,TAQUARAÇU DE MINAS,MG,****,01/09/2018,18:00:00,0,1,NÃO
78162,ACIDENTE,SANTA RITA,PB,****,02/09/2018,13:35:00,2,1,NÃO
78172,ACIDENTE,VILA RICA,MT,****,05/09/2018,14:20:00,0,1,NÃO
78185,INCIDENTE,BELO HORIZONTE,MG,SBPR,05/09/2018,13:45:00,0,1,NÃO
78171,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,06/09/2018,16:28:00,0,1,SIM
78175,ACIDENTE,ITAPACI,GO,****,06/09/2018,11:30:00,0,1,SIM
78174,INCIDENTE,SALVADOR,BA,SBSV,07/09/2018,20:39:00,0,1,NÃO
78176,ACIDENTE,ARAÇATUBA,SP,SBAU,10/09/2018,11:02:00,1,1,NÃO
78184,INCIDENTE,BELO HORIZONTE,MG,SBPR,10/09/2018,19:28:00,0,1,NÃO
78182,ACIDENTE,BOA VIAGEM,CE,****,14/09/2018,11:30:00,0,1,SIM
78183,ACIDENTE,IPUMIRIM,SC,****,15/09/2018,15:00:00,0,1,NÃO
78187,INCIDENTE,GUARULHOS,SP,SBGR,15/09/2018,22:40:00,0,1,NÃO
78189,INCIDENTE,SANTARÉM,PA,SNSH,18/09/2018,14:32:00,0,1,NÃO
78188,INCIDENTE,MANAUS,AM,SBEG,19/09/2018,15:50:00,0,1,NÃO
78192,INCIDENTE,LENÇÓIS,BA,SBLE,19/09/2018,20:30:00,0,1,NÃO
78201,INCIDENTE GRAVE,ÁGUA BOA,MT,SWHP,21/09/2018,21:30:00,0,1,SIM
78198,ACIDENTE,ATIBAIA,SP,SDTB,22/09/2018,10:00:00,0,1,NÃO
78230,INCIDENTE GRAVE,TERESINA DE GOIÁS,GO,****,22/09/2018,18:15:00,0,1,SIM
78200,ACIDENTE,FOZ DO IGUAÇU,PR,SBFI,24/09/2018,16:42:00,0,1,SIM
78205,INCIDENTE,CAMPO GRANDE,AL,SBCG,25/09/2018,17:19:00,0,1,NÃO
78203,INCIDENTE GRAVE,SÃO PAULO,SP,SBGR,26/09/2018,15:47:00,0,1,NÃO
78249,INCIDENTE GRAVE,BEBEDOURO,SP,SDBB,26/09/2018,16:30:00,0,3,NÃO
78202,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,27/09/2018,10:45:00,0,1,NÃO
78204,INCIDENTE,BELO HORIZONTE,MG,SBBH,27/09/2018,17:00:00,0,1,NÃO
78206,INCIDENTE GRAVE,MANAUS,AM,SWFN,27/09/2018,21:55:00,0,1,SIM
78207,ACIDENTE,RAPOSA,MA,SIPB,28/09/2018,20:50:00,0,1,SIM
78220,INCIDENTE,GUARATINGUETÁ,SP,SBGW,28/09/2018,20:42:00,0,1,NÃO
78208,INCIDENTE,BELO HORIZONTE,MG,SBPR,29/09/2018,15:07:00,0,1,NÃO
78213,ACIDENTE,GUARABIRA,PB,****,29/09/2018,13:30:00,0,1,NÃO
78231,INCIDENTE GRAVE,ITAUÇU,GO,****,30/09/2018,18:15:00,0,1,NÃO
78214,INCIDENTE,BELO HORIZONTE,MG,SBBH,01/10/2018,14:04:00,0,1,NÃO
78228,INCIDENTE,VÁRZEA GRANDE,MT,SBCY,01/10/2018,14:20:00,0,1,NÃO
78298,INCIDENTE,BRASÍLIA,DF,****,04/10/2018,10:40:00,0,1,NÃO
78233,INCIDENTE,GOIÂNIA,GO,SBGO,05/10/2018,09:24:00,0,1,NÃO
78235,INCIDENTE GRAVE,PASSO FUNDO,RS,SBPF,08/10/2018,20:50:00,2,1,NÃO
78237,INCIDENTE,BELO HORIZONTE,MG,SBBH,09/10/2018,09:30:00,0,1,NÃO
78247,INCIDENTE,UBERABA,MG,SBUR,09/10/2018,02:00:00,0,1,NÃO
78238,ACIDENTE,BELMONTE,BA,****,11/10/2018,13:06:00,0,1,NÃO
78240,ACIDENTE,GUARUJÁ,SP,*****,11/10/2018,21:00:00,0,1,NÃO
78241,INCIDENTE GRAVE,EXTREMOZ,RN,****,12/10/2018,14:15:00,0,1,NÃO
78239,ACIDENTE,ENGENHEIRO COELHO,SP,****,13/10/2018,10:10:00,0,1,NÃO
78243,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,13/10/2018,19:45:00,0,1,NÃO
78246,ACIDENTE,ESMERALDAS,MG,****,13/10/2018,19:00:00,0,1,NÃO
78254,INCIDENTE,MONTES CLAROS,MG,SBMK,16/10/2018,11:50:00,0,1,NÃO
78260,INCIDENTE,GOIÂNIA,GO,SBGO,16/10/2018,13:00:00,0,1,NÃO
78256,ACIDENTE,MARINGÁ,PR,SBMG,18/10/2018,18:10:00,1,1,NÃO
78258,INCIDENTE,SÃO PAULO,SP,SBMT,18/10/2018,22:45:00,0,1,NÃO
78287,INCIDENTE,AMERICANA,SP,****,18/10/2018,12:30:00,0,1,NÃO
78293,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,19/10/2018,11:22:00,0,1,NÃO
78263,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,22/10/2018,18:00:00,0,1,SIM
78266,INCIDENTE,VITÓRIA,ES,SBVT,22/10/2018,21:33:00,0,1,NÃO
78264,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,23/10/2018,00:00:00,0,1,NÃO
78273,INCIDENTE,PORTO SEGURO,BA,SBTV,25/10/2018,18:28:00,0,1,NÃO
78274,INCIDENTE,CAMPINAS,SP,****,26/10/2018,22:33:00,0,1,NÃO
78275,ACIDENTE,PAUINI,AM,****,27/10/2018,22:10:00,0,1,NÃO
78276,ACIDENTE,MIRANDA,MS,****,30/10/2018,10:30:00,0,1,NÃO
78282,ACIDENTE,GUAPIAÇU,SP,****,30/10/2018,21:15:00,0,1,NÃO
78334,INCIDENTE,MANAUS,AM,SBEG,30/10/2018,18:50:00,0,1,NÃO
78278,INCIDENTE GRAVE,MACEIÓ,AL,SNGS,31/10/2018,20:15:00,0,1,SIM
78281,INCIDENTE,JUNDIAÍ,SP,SBJD,01/11/2018,11:25:00,0,1,NÃO
78284,INCIDENTE,JUNDIAÍ,SP,SBJD,02/11/2018,04:58:00,0,1,NÃO
78283,ACIDENTE,MOGI DAS CRUZES,SP,****,03/11/2018,22:10:00,0,1,NÃO
78291,ACIDENTE,PEIXOTO DE AZEVEDO,MT,****,03/11/2018,16:30:00,0,1,NÃO
78289,ACIDENTE,PATOS DE MINAS,MG,****,04/11/2018,14:30:00,0,1,NÃO
78300,INCIDENTE,MANGARATIBA,RJ,SDPA,04/11/2018,12:45:00,0,1,NÃO
78292,INCIDENTE,SANTARÉM,PA,SBSN,09/11/2018,21:14:00,0,1,NÃO
78296,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,09/11/2018,14:00:00,2,1,SIM
78339,INCIDENTE GRAVE,GAMELEIRA,PE,****,10/11/2018,10:30:00,0,1,NÃO
78295,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,11/11/2018,13:00:00,0,1,NÃO
78317,ACIDENTE,QUERÊNCIA,MT,****,11/11/2018,21:00:00,0,1,NÃO
78308,INCIDENTE,MACAÉ,RJ,9PHD,13/11/2018,11:48:00,0,1,NÃO
78311,ACIDENTE,MIRANDA,MS,****,13/11/2018,11:00:00,0,1,NÃO
78306,INCIDENTE,JUNDIAÍ,SP,SBJD,14/11/2018,09:40:00,0,2,NÃO
78313,INCIDENTE,CAMPINAS,SP,SBKP,14/11/2018,17:45:00,0,1,NÃO
78309,INCIDENTE,PARATY,RJ,SDTK,15/11/2018,15:15:00,0,1,NÃO
78315,INCIDENTE,SÃO PAULO,SP,SBMT,15/11/2018,12:29:00,0,1,NÃO
78318,INCIDENTE,MARECHAL THAUMATURGO,AC,SSMH,15/11/2018,17:30:00,0,1,NÃO
78454,INCIDENTE,RIO DE JANEIRO,RJ,****,15/11/2018,18:55:00,0,1,NÃO
78310,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,16/11/2018,20:00:00,0,1,NÃO
78312,INCIDENTE GRAVE,MONTENEGRO,RS,SSNG,16/11/2018,18:01:00,0,1,NÃO
78320,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,16/11/2018,14:05:00,0,1,NÃO
